Internal ID,Date,Document Number,Name,Currency,Amount (Foreign Currency),Amount
2946545,08/30/2018,SO80-01821,Karr's Building Supply,USA,$219.25,219.25
2944586,08/30/2018,SO80-01820,Metal Master Shop - Fla,USA,$0.00,0
2944161,08/30/2018,SO80-01819,Spectra Gutter Systems,USA,"$7,248.00",7248
2943441,08/30/2018,SO80-01818,Karr's Building Supply,USA,$0.00,0
2942921,08/30/2018,SO80-01817,Rain Trade Corp.,USA,"$9,308.00",9308
2942898,08/30/2018,SO80-01816,Builders Services Group,USA,$207.01,207.01
2939312,08/30/2018,SO80-01815,Karr's Building Supply,USA,$0.00,0
2937639,08/30/2018,SO80-01814,Gulf Coast Supply,USA,$197.87,197.87
2937001,08/30/2018,SO80-01813,Ecco Machinery,USA,$0.00,0
2936285,08/30/2018,SO80-01812,Skyline Enterprises Inc.,USA,"$1,272.00",1272
2935878,08/30/2018,SO81-00024,Intercompany - Denver,USA,"$91,855.76",91855.76
2933750,08/30/2018,SO80-01811,Modern Builders Supply Inc.,USA,"$6,196.00",6196
2924845,08/29/2018,SO80-01810,Old World Roofing,USA,$505.96,505.96
2923873,08/29/2018,SO80-01809,CJ's Renovation,USA,$126.28,126.28
2923028,08/29/2018,SO80-01808,Flatiron Steel,USA,$45.27,45.27
2922596,08/29/2018,SO80-01807,Gutters 4  Less,USA,$106.61,106.61
2922089,08/29/2018,SO80-01806,Metro Metal Supply,USA,$29.07,29.07
2921987,08/29/2018,SO80-01805,Delta Metals,USA,$151.07,151.07
2916827,08/29/2018,SO80-01804,Aluminum Associates,USA,"$19,716.00",19716
2916519,08/29/2018,SO80-01803,Builders Construction Service,USA,$62.19,62.19
2915679,08/29/2018,SO80-01802,Bird Dog Gutters,USA,$0.00,0
2913719,08/29/2018,SO80-01801,Karr's Building Supply,USA,$65.95,65.95
2913318,08/29/2018,SO80-01800,Rain Trade Corp.,USA,"$6,564.00",6564
2901037,08/28/2018,SO80-01799,Roofmasters Roofing & Sheet Metal Co. Inc. - KS,USA,$317.61,317.61
2900833,08/28/2018,SO80-01798,Sheffield Metals International,USA,"$18,464.00",18464
2899602,08/28/2018,SO80-01797,Rain Trade Corp.,USA,"$8,940.00",8940
2898876,08/28/2018,SO80-01796,Premium Panels Inc.,USA,$548.54,548.54
2897844,08/28/2018,SO80-01795,Spectra Gutter Systems,USA,$836.00,836
2897023,08/28/2018,SO80-01794,Intercompany - Mexico de New Tech Machinery,USA,"$42,140.72",42140.72
2895566,08/28/2018,SO80-01793,Ja-Mar Roofing & Sheet Metal,USA,$21.79,21.79
2894518,08/28/2018,SO80-01792,Rain Trade Corp.,USA,$836.00,836
2892885,08/28/2018,SO80-01791,Schafer and Company LLC,USA,"$5,230.00",5230
2892039,08/28/2018,SO80-01790,Schafer and Company LLC,USA,"$5,230.00",5230
2891066,08/28/2018,SO80-01789,Colorado Rain Gutter,USA,$125.00,125
2890443,08/28/2018,SO80-01788,Cedar Creek Metals,USA,$314.33,314.33
2871324,08/27/2018,SO80-01787,ANCO Roofing Systems Inc.,USA,"$2,064.14",2064.14
2869917,08/27/2018,SO80-01786,CS Quality Gutters Co.,USA,"$11,260.00",11260
2866870,08/27/2018,SO80-01785,Karr's Building Supply,USA,"$2,544.00",2544
2865155,08/27/2018,SO80-01784,D Waterproofing Corp,USA,$990.07,990.07
2859019,08/24/2018,SO80-01783,Extreme Metal Fabricators - FL,USA,"$2,980.37",2980.37
2858498,08/24/2018,SO80-01782,Reeds Metals Inc. - Saltillo MS,USA,$232.73,232.73
2858497,08/24/2018,SO80-01781,Rocky Rex Gutters,USA,$62.50,62.5
2858294,08/24/2018,SO80-01780,Gutter Source Inc.,USA,$0.00,0
2857466,08/24/2018,SO80-01779,Rain Trade Corp.,USA,"$6,196.00",6196
2852352,08/24/2018,SO80-01778,"Drexel Metals, Inc.",USA,"$1,502.00",1502
2850914,08/24/2018,SO80-01777,Englert Inc.,USA,$494.00,494
2850597,08/24/2018,SO80-01776,Rain Trade Corp.,USA,"$6,940.00",6940
2850393,08/24/2018,SO80-01775,Rocky Valley Contractors,USA,"$1,211.25",1211.25
2850283,08/24/2018,SO80-01774,Charly's Roofing LLC - AZ,USA,"$3,885.09",3885.09
2850280,08/24/2018,SO80-01773,"Drexel Metals, Inc.",USA,$67.12,67.12
2850272,08/24/2018,SO80-01772,Karr's Building Supply,USA,"$1,178.92",1178.92
2850265,08/24/2018,SO80-01771,Karr's Building Supply,USA,$583.98,583.98
2850260,08/24/2018,SO80-01770,All Keys Gutter,USA,$0.00,0
2850258,08/24/2018,SO80-01769,"Advanced Sheet Metal, Inc.",USA,$327.78,327.78
2849746,08/24/2018,SO80-01768,Lifetime Solutions Ltd.,USA,$0.00,0
2849644,08/24/2018,SO80-01767,Vero Beach Roofing,USA,$0.00,0
2846032,08/23/2018,SO80-01766,Commercial Construction Resources,USA,$130.00,130
2838381,08/23/2018,SO80-01765,Canada Construction,USA,$431.93,431.93
2838165,08/23/2018,SO80-01764,Spectra Gutter Systems,USA,$404.00,404
2832581,08/23/2018,SO80-01763,Amerigutter,USA,$56.12,56.12
2828471,08/23/2018,SO80-01762,Wolfforth Gutters and Pergola,USA,$46.24,46.24
2828470,08/23/2018,SO80-01761,Karr's Building Supply,USA,$0.00,0
2828469,08/23/2018,SO80-01760,"Drexel Metals, Inc.",USA,"$1,582.00",1582
2828465,08/23/2018,SO80-01759,McElroy Metal Inc.,USA,"$1,275.00",1275
2822015,08/22/2018,SO80-01758,Windy Valley Exteriors,USA,$389.11,389.11
2821714,08/22/2018,SO80-01757,Metal City Roofing,USA,$519.75,519.75
2819214,08/22/2018,SO80-01756,Hunter Land Company LLC,USA,"$10,455.00",10455
2819009,08/22/2018,SO80-01755,Relic Sheet Metal,USA,$0.00,0
2817895,08/22/2018,SO80-01754,Vogler Roofing & Sheet Metal,USA,$0.00,0
2817284,08/22/2018,SO80-01753,Academy Roofing - CO,USA,$352.00,352
2816274,08/22/2018,SO80-01752,"Drexel Metals, Inc.",USA,"$1,656.00",1656
2815471,08/22/2018,SO80-01751,"Drexel Metals, Inc.",USA,"$1,463.24",1463.24
2814970,08/22/2018,SO80-01750,"Drexel Metals, Inc.",USA,$67.12,67.12
2814869,08/22/2018,SO80-01749,Karr's Building Supply,USA,"$8,184.00",8184
2812456,08/22/2018,SO80-01748,Bobby James Inc,USA,$332.34,332.34
2807524,08/22/2018,SO80-01747,Advanced Gutter Systems,USA,$100.76,100.76
2807420,08/22/2018,SO80-01746,Mister Gutter,USA,$39.52,39.52
2802572,08/22/2018,SO80-01745,"Rain Proof Roofing, INC.",USA,$616.70,616.7
2794042,08/21/2018,SO80-01744,JH Corporation,USA,"$9,995.00",9995
2794023,08/21/2018,SO80-01743,Sheffield Metals International,USA,"$40,124.00",40124
2793509,08/21/2018,SO80-01742,Rain Trade Corp.,USA,"$7,616.00",7616
2793501,08/21/2018,SO80-01741,Rain Trade Corp.,USA,"$7,248.00",7248
2791454,08/21/2018,SO80-01740,Architectural Panels Inc,USA,$327.67,327.67
2791033,08/21/2018,SO80-01739,Rain Trade Corp.,USA,"$5,520.00",5520
2787209,08/21/2018,SO81-00023,Intercompany - Denver,USA,"$88,954.31",88954.31
2786397,08/21/2018,SO80-01738,Epic Steel Corporation,USA,$264.04,264.04
2785588,08/21/2018,SO80-01737,Town and Country Metals,USA,$61.60,61.6
2785483,08/21/2018,SO80-01736,"Drexel Metals, Inc.",USA,"$6,229.00",6229
2784753,08/21/2018,SO80-01735,Delta Metals,USA,$53.07,53.07
2784644,08/21/2018,SO80-01734,Metal City Roofing,USA,$309.82,309.82
2776337,08/20/2018,SO80-01733,"Magnum Tools, LLC",USA,"$8,940.00",8940
2775630,08/20/2018,SO80-01732,Rain Trade Corp.,USA,"$6,476.00",6476
2774082,08/20/2018,SO80-01731,"Magnum Tools, LLC",USA,$368.00,368
2763045,08/20/2018,SO80-01730,"Drexel Metals, Inc.",USA,$558.79,558.79
2750581,08/20/2018,SO80-01729,Grand Mountain Construction Co.,USA,"$1,040.87",1040.87
2750174,08/20/2018,SO80-01728,Total Roofing Systems - FL (aka Dynamic Metals),USA,$414.30,414.3
2748606,08/20/2018,SO80-01727,Howard Building Supply - Garner,USA,$319.66,319.66
2747904,08/20/2018,SO80-01726,Metro Metal Supply,USA,$125.00,125
2747801,08/20/2018,SO80-01725,Taylor Metal Products,USA,$88.85,88.85
2747800,08/20/2018,SO80-01724,Rain Trade Corp.,USA,"$6,196.00",6196
2747393,08/20/2018,SO80-01723,Taylor Metal Products,USA,$494.99,494.99
2743863,08/20/2018,SO80-01722,Rain Trade Corp.,USA,"$6,196.00",6196
2742959,08/20/2018,SO80-01721,JW Metals Canada,USA,$430.71,430.71
2740749,08/17/2018,SO80-01720,Vertex Roofing,USA,$224.64,224.64
2739794,08/17/2018,SO80-01719,Rivers Edge Metal Roofing LLC,USA,$0.00,0
2737947,08/17/2018,SO80-01718,Lydick Hooks,USA,$201.16,201.16
2737842,08/17/2018,SO80-01717,"Advanced Sheet Metal, Inc.",USA,"$1,374.80",1374.8
2737840,08/17/2018,SO80-01716,Masterpiece Metals,USA,$59.25,59.25
2737832,08/17/2018,SO80-01715,Life Tite Metal Products,USA,$73.66,73.66
2734406,08/17/2018,SO80-01714,"OC Metals, Inc.",USA,$564.90,564.9
2734098,08/17/2018,SO80-01713,Pete's Builders LLC,USA,"$7,794.75",7794.75
2733356,08/17/2018,SO80-01712,Karr's Building Supply,USA,"$4,784.00",4784
2733247,08/17/2018,SO80-01711,Spectra Gutter Systems,USA,"$9,308.00",9308
2732433,08/17/2018,SO81-00022,Intercompany - Denver,USA,"$77,135.58",77135.58
2729572,08/17/2018,SO80-01706,Edge Seamless Gutters of NH,USA,"$1,305.00",1305
2729369,08/17/2018,SO80-01704,Old World Roofing,USA,$0.00,0
2723256,08/16/2018,SO80-01703,Spectra Gutter Systems,USA,$0.00,0
2723045,08/16/2018,SO80-01702,Karr's Building Supply,USA,"$43,937.75",43937.75
2723044,08/16/2018,SO80-01701,Brock Associates,USA,$188.00,188
2721656,08/16/2018,SO80-01700,Up and Down Rain Seamless Gutters,USA,$849.86,849.86
2720130,08/16/2018,SO80-01699,Cubiertas Del Eje S.A.S.,USA,$155.65,155.65
2718196,08/16/2018,SO80-01698,BW Inc.,USA,$84.41,84.41
2717169,08/16/2018,SO80-01697,Custom Bilt Metals,USA,$900.07,900.07
2716475,08/16/2018,SO80-01696,Premier Roofing - CO,USA,"$5,235.00",5235
2713140,08/16/2018,SO80-01695,Karr's Building Supply,USA,$61.52,61.52
2711922,08/16/2018,SO80-01694,Schulte Roofing,USA,"$3,492.28",3492.28
2710414,08/16/2018,SO80-01693,Steel Surplus Inc.,USA,$0.00,0
2710107,08/16/2018,SO80-01692,Schafer and Company LLC,USA,"$2,950.00",2950
2709903,08/16/2018,SO80-01691,Musgrove Construction LLC,USA,$156.97,156.97
2709487,08/16/2018,SO80-01690,Builders Construction Service,USA,$103.91,103.91
2698407,08/15/2018,SO80-01689,Norris Roofing,USA,$40.98,40.98
2696999,08/15/2018,SO80-01688,Architectural Panels Inc,USA,"$3,162.24",3162.24
2695193,08/15/2018,SO80-01687,Excel Roofing,USA,$153.94,153.94
2693986,08/15/2018,SO80-01686,ABC Seamless,USA,$26.57,26.57
2691395,08/15/2018,SO80-01685,Aluminum Associates,USA,"$9,184.00",9184
2690668,08/15/2018,SO80-01684,Architectural Panels Inc,USA,$675.74,675.74
2690338,08/15/2018,SO80-01683,D&D Designs,USA,$53.34,53.34
2689625,08/15/2018,SO80-01682,Spectra Gutter Systems,USA,"$5,556.00",5556
2687807,08/15/2018,SO80-01681,Lyf-Tym Building Products,USA,$38.78,38.78
2676144,08/14/2018,SO80-01680,Glasscock Roofing- AZ,USA,"$1,229.12",1229.12
2674688,08/14/2018,SO80-01678,"Pro-Tech Steel, LLC",USA,$43.45,43.45
2674039,08/14/2018,SO80-01676,Countryside Seamless Gutters,USA,"$7,745.00",7745
2674038,08/14/2018,SO80-01675,Diamante Roofing & Exterior,USA,$357.97,357.97
2673416,08/14/2018,SO80-01673,AR Aluminum and Rescreen Inc,USA,$0.00,0
2672904,08/14/2018,SO80-01671,Howard Building Supply - Garner,USA,"$8,940.00",8940
2671897,08/14/2018,SO80-01670,Fabral,USA,$568.86,568.86
2670984,08/14/2018,SO80-01669,Epic Steel Corporation,USA,$164.05,164.05
2669463,08/14/2018,SO80-01667,So Dak Seamless,USA,$48.74,48.74
2668746,08/14/2018,SO80-01666,Forastero,USA,$246.71,246.71
2666706,08/14/2018,SO80-01665,Nasser Multiprofile Machines,USA,"$41,735.00",41735
2665069,08/14/2018,SO80-01664,Yant Roofing Inc.,USA,$0.00,0
2663860,08/14/2018,SO80-01663,Rocky Rex Gutters,USA,$0.00,0
2661612,08/14/2018,SO80-01662,Karr's Building Supply,USA,$153.87,153.87
2660902,08/14/2018,SO80-01661,Max Kendall Lumber,USA,$526.67,526.67
2659091,08/14/2018,SO80-01660,Countrytowne Builders Inc.,USA,$569.52,569.52
2655886,08/13/2018,SO80-01659,Rain Trade Corp.,USA,"$8,940.00",8940
2650198,08/13/2018,SO80-01658,Gingerich Construction,USA,$128.16,128.16
2650096,08/13/2018,SO80-01657,AR Aluminum and Rescreen Inc,USA,"$7,995.00",7995
2649685,08/13/2018,SO80-01656,Tiley Roofing Inc.,USA,$272.61,272.61
2648767,08/13/2018,SO80-01655,Z-Craft,USA,$0.00,0
2648266,08/13/2018,SO80-01654,Sheffield Metals International,USA,"$40,504.00",40504
2647716,08/13/2018,SO80-01653,American Roofing and Metal,USA,$475.88,475.88
2647308,08/13/2018,SO80-01652,Sheffield Metals International,USA,"$7,716.00",7716
2646770,08/13/2018,SO80-01651,Modern Builders Supply Inc.,USA,"$8,940.00",8940
2634494,08-10-2018,SO80-01650,Allied Insulation / TruTeam,USA,$622.73,622.73
2633562,08-10-2018,SO80-01649,Grand Mountain Construction Co.,USA,"$13,031.03",13031.03
2633444,08-10-2018,SO80-01648,Architectural Panels Inc,USA,$0.00,0
2633441,08-10-2018,SO80-01647,Modern Tool (BC) Ltd. - Port Coquitlam,USA,$944.00,944
2632726,05-10-2018,SO80-01646,New Tech Machinery de Mexico,USA,"$208,499.04",208499.04
2632321,08-10-2018,SO80-01645,Liberty Seamless Enterprises,USA,$113.01,113.01
2631058,08-10-2018,SO80-01644,Cubiertas Integrales AG Ltda,USA,$171.82,171.82
2631014,08-10-2018,SO80-01643,Josh Jacobi,USA,$0.00,0
2628062,08-10-2018,SO80-01642,S&S Gutters,USA,$0.00,0
2627159,08-10-2018,SO80-01641,Pacazo Gutter,USA,$312.50,312.5
2625336,08-10-2018,SO80-01640,Rain Trade Corp.,USA,"$7,248.00",7248
2625126,08-10-2018,SO80-01639,S&S Gutters,USA,$0.00,0
2622996,08-10-2018,SO80-01638,Englert Inc.,USA,$606.00,606
2622793,08-10-2018,SO80-01637,Steel Master Roofing,USA,$181.01,181.01
2622789,08-10-2018,SO80-01636,To The Max Construction,USA,"$2,047.00",2047
2622788,08-10-2018,SO80-01635,"Metal Exteriors, LLC",USA,$0.00,0
2622679,08-10-2018,SO80-01634,Berlin Coil,USA,$307.80,307.8
2622575,08-10-2018,SO80-01633,Front Range Seamless Gutters,USA,$0.00,0
2617770,08-09-2018,SO80-01632,Wayne Building Products - Edmonton,USA,$82.48,82.48
2617038,08-09-2018,SO80-01631,Metal Master Shop - Fla,USA,$0.00,0
2615510,08-09-2018,SO81-00021,Intercompany - Denver,USA,"$90,675.81",90675.81
2611449,08-09-2018,SO80-01630,Whitestone Roofing,USA,$120.52,120.52
2607932,08-09-2018,SO80-01629,Coated Metals Group - Denver,USA,"$2,316.00",2316
2606120,08-09-2018,SO80-01628,4 Corners Roofing & Sheet Metal,USA,"$1,424.30",1424.3
2606019,08-09-2018,SO80-01627,Sheffield Metals International,USA,"$9,684.00",9684
2588516,08-09-2018,SO80-01626,Screens Plus,USA,"$10,181.99",10181.99
2586690,08-09-2018,SO80-01625,RCV Construction LLC,USA,$239.18,239.18
2585474,08-09-2018,SO80-01624,Exterior Building Supply - Idaho,USA,"$2,743.00",2743
2579264,08-08-2018,SO80-01623,Exterior Building Supply - Idaho,USA,"$2,700.00",2700
2579063,08-08-2018,SO80-01622,Exterior Building Supply - Idaho,USA,"$2,700.00",2700
2578962,08-08-2018,SO80-01621,Exterior Building Supply - Idaho,USA,"$2,700.00",2700
2578657,08-08-2018,SO80-01620,Old World Roofing,USA,$286.37,286.37
2578356,08-08-2018,SO80-01619,Old World Roofing,USA,$0.00,0
2578054,08-08-2018,SO80-01618,Rain Trade Corp.,USA,"$6,196.00",6196
2576727,08-08-2018,SO80-01617,Raintite Seamless Gutters,USA,"$9,650.00",9650
2576107,08-08-2018,SO80-01616,E&M Home Improvements,USA,"$9,995.00",9995
2576105,08-08-2018,SO80-01615,E&M Home Improvements,USA,"$10,819.59",10819.59
2576104,08-08-2018,SO80-01614,E&M Home Improvements,USA,"$9,995.00",9995
2576003,08-08-2018,SO80-01613,E&M Home Improvements,USA,"$9,995.00",9995
2572575,08-08-2018,SO80-01612,All-N-Two Construction,USA,$261.62,261.62
2571945,08-08-2018,SO80-01611,Rain Trade Corp.,USA,"$1,420.00",1420
2569000,08-08-2018,SO80-01610,Berlin Coil,USA,"$9,144.00",9144
2561485,08-08-2018,SO80-01609,G & B Seamless Gutter,USA,$0.00,0
2561184,01/31/2019,SO80-01608,Can American Corrugating Co. Ltd,USA,$0.00,0
2560777,08-08-2018,SO80-01607,Rocky Rex Gutters,USA,$148.25,148.25
2550332,08-07-2018,SO80-01606,Empire Machinery & Tools Ltd,USA,$795.68,795.68
2547056,08-07-2018,SO80-01605,Rain Trade Corp.,USA,"$6,476.00",6476
2545822,08-07-2018,SO80-01604,Rain Trade Corp.,USA,"$6,196.00",6196
2543513,08-07-2018,SO80-01603,"Magnum Tools, LLC",USA,"$8,940.00",8940
2538465,08-07-2018,SO80-01602,Karr's Building Supply,USA,$0.00,0
2538456,08-07-2018,SO80-01601,Macri Roofing Inc,USA,$255.41,255.41
2537629,08-07-2018,SO80-01600,AWS Roofing,USA,$0.00,0
2536909,08-07-2018,SO80-01599,AWS Roofing,USA,$0.00,0
2536799,08-07-2018,SO80-01598,Schafer and Company LLC,USA,"$76,265.75",76265.75
2533443,08-07-2018,SO80-01597,Architectural Panels Inc,USA,$247.84,247.84
2521300,08-06-2018,SO80-01596,Metallion Industries,USA,$568.98,568.98
2519352,08-06-2018,SO80-01595,American Gutter Supply,USA,$270.73,270.73
2518637,08-06-2018,SO80-01594,Karr's Building Supply,USA,$667.63,667.63
2516906,08-06-2018,SO80-01593,Gutter Pro - PA,USA,"$11,175.00",11175
2516091,08-06-2018,SO80-01592,Central Texas Metal Roofing Supply Co.,USA,$220.76,220.76
2516090,08-06-2018,SO80-01591,Advanced Gutter Solutions - ID,USA,$795.00,795
2515088,08-06-2018,SO80-01590,Modern Builders Supply Inc.,USA,"$8,940.00",8940
2514584,08-06-2018,SO80-01589,Hugens and John Roofing Systems LTD,USA,$234.40,234.4
2512725,08-06-2018,SO80-01588,Premium Panels Inc.,USA,$41.02,41.02
2512322,08-06-2018,SO80-01587,Exterior Building Supply - Idaho,USA,$40.83,40.83
2511110,08-06-2018,SO80-01586,J & T Seamless Gutters Inc,USA,$480.41,480.41
2508690,08-06-2018,SO80-01585,Rain Trade Corp.,USA,$375.00,375
2508183,08-06-2018,SO80-01584,Architectural Panels Inc,USA,$125.00,125
2506068,08-06-2018,SO80-01583,Architectural Metal Roofing Supply - IN,USA,$263.10,263.1
2505155,08-06-2018,SO80-01582,Drexel Metals/Sunlast Metals,USA,$69.22,69.22
2505050,08-06-2018,SO80-01581,Premier Roof Solutions / Top Metal Works,USA,$188.64,188.64
2496124,08-03-2018,SO80-01580,Colorado Gutter Professionals LLC,USA,$40.98,40.98
2495915,08-03-2018,SO80-01579,A New Gutter,USA,$45.94,45.94
2495098,08-03-2018,SO80-01578,F & T Professional Exteriors LLC,USA,$722.83,722.83
2493053,08-03-2018,SO80-01577,Chiangmai T Watana Ordinary Partnership,USA,"$54,600.00",54600
2492013,08-03-2018,SO80-01576,JTB Quality Gutters & Roofing LLC,USA,$0.00,0
2488943,08-03-2018,SO80-01575,C&S Rain Gutters,USA,"$1,040.16",1040.16
2486990,08-03-2018,SO80-01574,"ABC Supply Company - Lee's Summit, MO",USA,"$8,940.00",8940
2486888,08-03-2018,SO80-01573,CEI Roofing,USA,"$1,262.02",1262.02
2484177,08-03-2018,SO80-01572,Rain Trade Corp.,USA,"$7,284.00",7284
2483862,08-03-2018,SO80-01571,Karr's Building Supply,USA,"$1,472.00",1472
2482243,08-03-2018,SO80-01570,Douglass Colony Group,USA,"$3,040.43",3040.43
2481704,08-03-2018,SO80-01569,Stoney Ridge Gutters,USA,$507.14,507.14
2469109,08-02-2018,SO80-01568,Roofing Supply Group - Knoxville,USA,$69.91,69.91
2468074,08-02-2018,SO80-01567,Modern Builders Supply Inc.,USA,$636.00,636
2468071,08-02-2018,SO80-01566,Modern Builders Supply Inc.,USA,$368.00,368
2467965,08-02-2018,SO80-01565,Modern Builders Supply Inc.,USA,"$6,196.00",6196
2467754,08-02-2018,SO80-01564,A-O Rain Gutters,USA,$108.30,108.3
2467197,08-02-2018,SO80-01563,First Choice Gutters - KY,USA,$44.33,44.33
2466379,08-02-2018,SO80-01562,Sheffield Metals International,USA,"$34,514.25",34514.25
2464800,08-02-2018,SO80-01561,Metal Experts,USA,$540.86,540.86
2463476,08-02-2018,SO80-01560,Cuda Metals,USA,$0.00,0
2461730,08-02-2018,SO80-01559,Xpert roofing services,USA,"$7,248.00",7248
2456368,08-02-2018,SO80-01558,Rain Trade Corp.,USA,"$6,196.00",6196
2456267,08-02-2018,SO80-01557,Rain Trade Corp.,USA,"$7,616.00",7616
2455965,08-02-2018,SO80-01556,Finewood Design,USA,$440.06,440.06
2452457,08-02-2018,SO80-01555,Royal Building Products,USA,"$25,468.00",25468
2441112,08-01-2018,SO80-01554,Cedar Creek Metals,USA,$117.90,117.9
2439386,08-01-2018,SO80-01553,Berlin Coil,USA,"$16,752.00",16752
2436798,08-01-2018,SO80-01552,Colorado Rain Gutter,USA,$501.94,501.94
2436595,08-01-2018,SO80-01551,Karr's Building Supply,USA,"$1,057.57",1057.57
2436491,08-01-2018,SO80-01550,To The Max Construction,USA,$141.24,141.24
2425648,08-01-2018,SO80-01549,Little Island Roofing,USA,"$2,320.76",2320.76
2424237,08-01-2018,SO80-01548,Sheffield Metals International,USA,"$23,141.25",23141.25
2414130,07/31/2018,SO80-01547,All American Seamless-MN,USA,$188.37,188.37
2412911,07/31/2018,SO80-01546,Sheffield Metals International,USA,"$14,048.00",14048
2409497,07/31/2018,SO80-01545,RG Roof & Construction LLC,USA,"$63,368.17",63368.17
2403946,07/31/2018,SO80-01544,Karr's Building Supply,USA,"$42,069.75",42069.75
2401132,05-10-2018,SO80-01543,New Tech Machinery de Mexico,USA,"$160,066.60",160066.6
2400007,07/31/2018,SO80-01542,East Lake Metals,USA,"$82,475.06",82475.06
2398592,07/31/2018,SO80-01541,Karr's Building Supply,USA,"$14,423.00",14423
2398275,07/31/2018,SO80-01540,New Tech Roofing - MI,USA,$203.87,203.87
2397866,07/31/2018,SO80-01539,"Drexel Metals, Inc.",USA,$518.15,518.15
2397663,07/31/2018,SO80-01538,Family Roofing,USA,"$30,410.00",30410
2397455,07/31/2018,SO80-01537,Karr's Building Supply,USA,$229.12,229.12
2385282,07/30/2018,SO80-01536,Premier Roof Solutions / Top Metal Works,USA,$189.91,189.91
2385078,07/30/2018,SO80-01535,"Homewood Metalworks, Inc",USA,"$13,626.25",13626.25
2384159,07/30/2018,SO80-01534,Legacy Metal Works,USA,$145.01,145.01
2384157,07/30/2018,SO80-01533,Yant Roofing Inc.,USA,"$10,511.25",10511.25
2384153,07/30/2018,SO80-01532,Yant Roofing Inc.,USA,"$4,497.50",4497.5
2382939,07/30/2018,SO80-01531,Xander LLC - Denver,USA,"$12,212.89",12212.89
2381563,07/30/2018,SO80-01530,Ramon Roofing,USA,$198.73,198.73
2379780,07/30/2018,SO80-01529,C&S Rain Gutters,USA,"$1,080.73",1080.73
2379749,07/30/2018,SO80-01528,Brian Thompson Roofing,USA,$137.58,137.58
2378019,07/30/2018,SO80-01527,Rocky Valley Contractors,USA,"$60,575.00",60575
2377159,07/30/2018,SO80-01526,Englert Inc.,USA,$518.00,518
2376951,07/30/2018,SO80-01525,Karr's Building Supply,USA,$68.44,68.44
2376742,07/30/2018,SO80-01524,Sheffield Metals International,USA,"$12,570.00",12570
2376640,07/30/2018,SO80-01523,Affordable Metal - IA,USA,$318.14,318.14
2371486,07/30/2018,SO80-01522,Architectural Panels Inc,USA,$311.22,311.22
2371067,07/30/2018,SO80-01521,Narvon Construction,USA,$784.92,784.92
2370755,07/30/2018,SO80-01520,All Seasons Roofing,USA,$422.37,422.37
2366660,07/27/2018,SO80-01519,Cap & Flash,USA,$605.86,605.86
2366642,07/27/2018,SO80-01518,"OC Metals, Inc.",USA,$233.55,233.55
2366334,07/27/2018,SO80-01517,Spectra Gutter Systems,USA,$684.65,684.65
2366229,07/27/2018,SO80-01516,"Drexel Metals, Inc.",USA,"$24,778.00",24778
2364904,07/27/2018,SO80-01515,"Drexel Metals, Inc.",USA,"$26,781.75",26781.75
2362963,07/27/2018,SO80-01514,ACW Construction,USA,$75.82,75.82
2362338,07/27/2018,SO80-01513,Premium Panels Inc.,USA,"$4,333.99",4333.99
2360906,07/27/2018,SO80-01512,Jeff Mooney,USA,$279.29,279.29
2360504,07/27/2018,SO80-01511,Taylor Metal Products,USA,$356.79,356.79
2360403,07/27/2018,SO80-01510,Ecco Machinery,USA,"$5,040.00",5040
2360102,07/27/2018,SO80-01509,Rained See Less Gutter Systems,USA,"$7,830.00",7830
2358871,07/27/2018,SO80-01508,Northern Lites Co,USA,"$2,440.45",2440.45
2358566,07/27/2018,SO80-01507,Quality Roofing-WI,USA,$104.18,104.18
2358264,07/27/2018,SO80-01506,Royal Image Construction,USA,$44.88,44.88
2353992,07/27/2018,SO80-01505,Howard Building Supply - Garner,USA,"$8,940.00",8940
2353284,07/27/2018,SO80-01504,Englert Inc.,USA,$170.00,170
2353181,07/27/2018,SO80-01503,Rain Trade Corp.,USA,"$11,335.50",11335.5
2351672,07/27/2018,SO80-01502,Bart Enterprises,USA,"$79,280.75",79280.75
2344068,07/26/2018,SO80-01501,Spectra Gutter Systems,USA,$611.40,611.4
2344065,07/26/2018,SO80-01500,Douglass Colony Group,USA,$254.64,254.64
2343153,07/26/2018,SO80-01499,Exterior Building Supply - Idaho,USA,$553.33,553.33
2342947,07/26/2018,SO80-01498,Magic Gutters,USA,$827.76,827.76
2342940,07/26/2018,SO80-01497,Exterior Building Supply - Idaho,USA,$164.28,164.28
2342432,07/26/2018,SO80-01496,Hausauer Seamless Products LLC,USA,$66.91,66.91
2342431,07/26/2018,SO80-01495,Grand Mountain Construction Co.,USA,"$8,832.68",8832.68
2342317,07/26/2018,SO80-01494,"Drexel Metals, Inc.",USA,"$17,064.00",17064
2342215,07/26/2018,SO80-01493,"Keycodes Fox Group, Inc",USA,"$26,635.00",26635
2341891,07/26/2018,SO80-01492,Rain Gutter Pros - CA,USA,"$28,030.00",28030
2341287,07/26/2018,SO80-01491,Roofing Solutions LLC - LA,USA,"$83,690.00",83690
2338740,07/26/2018,SO80-01490,Hochstetler Metals,USA,$0.00,0
2334796,07/26/2018,SO80-01489,Rainman Seamless Rain Gutters,USA,$19.39,19.39
2333074,07/26/2018,SO80-01488,Best Buy Metals,USA,"$7,691.25",7691.25
